upz_id,Estacion,anio,mes,flujo_total_mes,pct_flujo_nocturno,pct_flujo_finde,pct_flujo_pico_am,pct_flujo_pico_pm,concentracion_horaria_gini,ABRIR DOMICILIO,ACCIDENTE CEREBRO VASCULAR,ACCIDENTE DE AVIACIÓN,ACCIDENTE DE TRÁNSITO,ACCIÓN SUBVERSIVA,ACTOS CONTRA EL AMBIENTE,ALARMA,AMENAZA DE SUICIDIO,ANIMAL,ANIMAL PELIGROSO,CAÍDA DE ALTURA,COLAPSO O POSIBILIDAD DE COLAPSO,CONGESTIÓN VEHICULAR,CONVULSIÓN,DAÑOS EN PROPIEDAD PÚBLICA O PRIVADA,DAÑOS EN REDES DE SERVICIOS,DELINCUENTE CAPTURADO POR CIVIL,DELITOS INFORMÁTICOS,DISPAROS,DOLOR TORÁXICO,ELECTROCUCIÓN,ELEMENTO CAÍDO O EN PELIGRO DE CAER,EMBRIAGUEZ,ENFERMO,ESTABLECIMIENTO ILEGAL PARA EL ABORTO,EVENTO NATURAL,EVENTO RESPIRATORIO,EXHIBICIONES O ACTOS OBSCENOS,EXPLOSIÓN,EXTRAVIADO O DESAPARECIDO,FENÓMENO DE REMOCIÓN DE MASA,FUGA DE PRESOS,HABITANTE DE LA CALLE,HALLAZGO DE EXPLOSIVOS,HERIDO,HURTO EFECTUADO,HURTO EN PROCESO,INCENDIO,INCONSCIENTE O PARO CARDIORESPIRATORIO,INDEBIDO USO DE ESTABLECIMIENTO,INFORMACIÓN CONFIDENCIAL,INTENTO DE SUICIDIO,INTENTO O VIOLACIÓN DE DOMICILIO,INTOXICACIÓN,INUNDACIÓN,INVASIÓN DE TERRENO O EDIFICIO,LESIONES PERSONALES,MALTRATO,MANIFESTACIÓN O MOTÍN,MANIOBRAS PELIGROSAS,MATERIALES PELIGROSOS,MENDICIDAD,MENOR EN ESTABLECIMIENTO DE MAYORES,MUERTE NATURAL,MUERTO,NARCÓTICOS,PANDILLAS,PATOLOGÍA GINECOBSTÉTRICA,PERSONA ABANDONADA,PERSONA O VEHÍCULO SOSPECHOSO,PERSONA PIDIENDO AUXILIO,PERSONA TENDIDA EN LA VÍA,PORTE DE ARMAS,QUEMADURAS,QUEMAS,RAPTO,RECONOCIMIENTO,REMISIÓN DE DINERO O ACOMPAÑAMIENTO,RESCATE,RESTOS HUMANOS,RIÑA,RUIDO,SANGRADO VAGINAL,SECUESTRO,SOLICITUD DE APOYO O DESACATO,SUPLANTACIÓN DE PROFESIÓN U OFICIO,SÍNTOMAS GASTROINTESTINALES,TRASTORNO MENTAL,VEHÍCULO ABANDONADO,VEHÍCULO MAL ESTACIONADO,VEHÍCULO RECUPERADO,VERIFICAR SITUACIÓN,VIOLACIÓN DE MEDIDA GUBERNAMENTAL,VIOLENCIA SEXUAL
UPZ27,21 Ángeles,2025,7,152339,0.18405004627836602,0.1657093718614406,0.28065695586816247,0.24190785025502334,0.43575266346766095,1,33,0,253,0,23,18,10,56,15,17,0,10,41,9,11,61,3,12,27,0,14,50,35,0,0,49,4,0,22,0,3,25,2,68,71,76,35,57,1,14,31,3,7,0,3,41,168,2,20,26,2,1,11,6,139,0,5,7,71,15,10,6,0,17,12,2,16,5,1,509,564,1,7,6,6,31,64,12,60,1,269,0,20
UPZ27,21 Ángeles,2025,8,143071,0.1896051610738724,0.24586394167930609,0.2754226922297321,0.2286906500968051,0.41784644220934597,2,23,0,360,0,13,43,15,45,28,24,0,19,30,19,17,61,6,35,32,0,19,56,46,0,0,31,5,2,14,0,1,22,4,42,58,88,16,83,2,5,18,6,19,3,23,44,265,6,19,18,0,0,4,3,177,2,1,6,92,19,16,4,0,6,12,0,14,2,0,718,549,0,11,9,1,32,82,15,51,3,198,0,19
UPZ27,21 Ángeles,2025,9,153045,0.18355385670881114,0.16435688849684732,0.2828971871018328,0.23600248292985723,0.43528183431888223,1,11,0,260,0,14,32,21,43,31,16,0,7,47,13,40,61,8,23,30,0,27,73,36,0,0,48,7,0,22,0,3,45,2,49,75,76,11,56,0,9,45,8,12,0,3,51,221,1,24,28,1,1,5,4,187,0,5,12,108,14,11,4,0,7,10,1,15,8,0,678,567,2,3,9,6,46,103,11,49,4,178,0,10
UPZ27,21 Ángeles,2025,10,153843,0.1797936857705583,0.1730400473209701,0.27862171174509076,0.23528532334912866,0.43130361255739075,0,20,0,246,0,15,36,12,57,69,37,1,15,53,11,17,53,4,10,22,0,16,40,33,0,0,52,8,1,27,0,1,30,1,57,66,79,50,65,1,9,39,7,9,0,1,30,215,3,22,19,4,0,6,2,162,0,2,5,87,30,7,8,0,7,17,1,13,9,0,615,564,0,5,5,3,28,65,18,60,0,195,1,19
UPZ27,21 Ángeles,2025,11,144337,0.18091688201916348,0.2547510340383963,0.26827493989760076,0.22666398775088856,0.41842326176471273,1,15,0,233,0,16,38,16,61,44,25,0,15,36,14,45,52,7,22,24,0,15,46,26,0,0,50,12,1,24,0,2,31,4,47,78,93,44,60,4,5,21,15,20,2,3,69,245,0,44,21,0,0,15,0,113,0,1,16,77,19,7,8,1,16,10,5,17,17,0,712,640,2,7,9,1,31,81,13,63,0,243,0,8
UPZ27,21 Ángeles,2025,12,0,,,,,,4,16,0,274,0,19,20,4,55,18,14,1,6,36,19,19,36,4,9,24,0,13,46,44,0,0,43,5,1,18,0,0,23,2,45,56,82,17,53,2,5,31,10,15,2,1,42,211,3,18,155,5,2,8,1,81,0,5,5,65,19,8,6,0,21,28,0,15,6,0,700,767,1,5,8,2,14,78,34,48,5,167,0,7
UPZ27,21 Ángeles,2026,1,122944,0.17203767568974493,0.2123975143154607,0.270513404476835,0.23333387558563248,0.42635468180635083,4,23,0,191,0,25,48,14,48,34,11,0,12,27,11,18,38,7,14,21,0,24,37,27,0,0,30,6,0,18,0,0,28,0,38,70,75,70,50,2,10,19,7,9,3,2,31,190,1,23,28,1,1,7,4,121,0,1,12,67,12,9,3,0,18,9,4,14,14,1,552,584,0,3,11,1,17,72,14,65,0,179,0,8
UPZ27,21 Ángeles,2026,2,140765,0.1820551983802792,0.1713849323340319,0.27965758533726426,0.23488082975171384,0.43235031198569723,5,13,0,280,0,19,32,11,76,32,15,0,9,38,20,14,42,2,8,21,0,14,46,38,0,0,23,6,0,24,0,1,36,2,37,66,87,7,64,3,5,28,8,18,0,3,29,211,1,39,4,0,3,6,5,103,0,3,13,103,13,5,3,2,4,18,3,11,11,0,606,544,0,8,20,1,39,53,24,50,2,186,0,13
UPZ27,21 Ángeles,2026,3,146775,0.18101856583205586,0.18727985011071369,0.2754215636177823,0.23259410662578778,0.42757139612786005,2,22,0,360,0,18,29,13,86,30,8,0,22,27,19,35,36,5,7,18,0,39,52,45,0,1,48,9,2,26,0,3,20,3,66,58,95,30,53,0,10,42,8,12,23,3,64,242,2,33,17,2,4,5,3,107,0,4,9,93,21,10,8,2,10,3,1,12,11,0,695,651,2,5,6,3,42,103,21,72,1,243,52,23
UPZ27,21 Ángeles,2026,4,138850,0.18620813827871804,0.1820597767374865,0.2744760532949226,0.23426719481454808,0.42428279918377143,2,16,0,244,0,22,24,9,63,47,5,1,8,28,16,41,34,4,14,21,0,49,53,38,0,0,27,12,0,26,1,1,15,0,34,52,73,23,38,1,8,39,4,23,2,5,25,195,2,35,9,3,1,5,0,98,0,3,8,97,18,5,3,0,11,7,2,5,8,1,624,566,0,1,9,1,29,72,15,46,3,227,1,11
UPZ27,21 Ángeles,2026,5,146118,0.18108651911468812,0.23373574782025486,0.2678520100192995,0.22641289916368962,0.41711151261309354,3,18,0,279,0,40,23,3,48,28,10,0,15,38,20,20,58,6,12,16,1,17,64,33,0,0,39,5,0,12,0,0,20,2,37,58,70,19,55,1,4,25,6,16,2,1,40,218,1,36,32,5,1,9,2,112,0,3,8,91,16,7,2,2,20,6,3,14,7,0,615,642,3,0,10,6,28,96,17,73,1,186,21,15
UPZ27,21 Ángeles,2026,6,80280,0.21725211758844046,0.21163428001993023,0.48526407573492775,0.0,0.678079845540608,3,25,0,274,1,17,21,9,66,26,19,0,10,30,17,31,49,13,9,24,0,21,105,32,0,0,37,4,0,22,0,4,17,0,42,58,63,38,59,1,12,20,7,17,0,9,30,227,6,50,11,3,0,6,2,89,0,6,8,75,24,3,3,1,27,11,0,10,13,0,644,587,0,2,15,0,29,49,33,49,0,181,22,16
UPZ27,21 Ángeles,2026,7,135924,0.17048497689885525,0.18539036520408464,0.2764633177363821,0.23242400164797974,0.4321471312400067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPZ98,7 de Agosto,2023,1,472714,0.13074924795965426,0.18612945671166922,0.25660335847891114,0.21485507093083767,0.4309778216849935,0,13,0,322,0,44,26,1,48,10,4,1,22,25,22,33,12,7,5,6,2,10,16,23,0,0,18,7,0,3,0,0,52,1,40,49,161,20,43,2,9,9,11,11,0,2,19,51,3,13,57,0,2,1,2,75,0,1,5,102,13,9,1,0,16,7,0,24,1,0,311,220,0,2,13,3,11,17,36,73,1,180,0,5
UPZ98,7 de Agosto,2023,2,754792,0.15165635035877434,0.1949530466671613,0.21077329913406606,0.22929363321285864,0.40529421792140524,1,10,0,274,0,37,16,6,37,14,8,0,47,17,18,22,19,5,23,20,0,11,34,26,0,0,18,4,1,14,0,3,46,1,35,60,130,12,45,4,7,5,15,17,5,1,26,79,3,21,20,9,28,7,2,98,0,1,1,125,14,15,4,0,10,5,1,39,5,0,362,440,0,1,14,4,18,30,40,112,1,191,0,3
UPZ98,7 de Agosto,2023,3,606438,0.136391519001118,0.1571174629558174,0.25921363766782424,0.19762284025737173,0.418967121673334,0,21,0,337,0,42,24,6,45,25,14,0,34,45,15,30,21,2,15,22,0,15,27,25,0,1,29,6,0,17,0,2,47,1,43,76,190,16,44,2,13,13,22,14,2,4,32,79,2,23,15,1,31,1,1,77,1,3,5,134,17,16,11,0,15,5,0,36,0,1,394,327,0,6,6,2,12,28,39,88,1,195,0,7
UPZ98,7 de Agosto,2023,4,501193,0.1328450317542344,0.219400510382228,0.2563583290269417,0.20075100809468607,0.41983701887296915,3,23,0,346,0,35,17,9,31,13,11,0,22,25,16,33,22,3,9,20,0,12,37,33,0,0,19,7,0,3,0,0,32,2,43,77,165,5,43,1,6,14,17,19,2,2,35,74,1,29,9,1,18,0,0,77,0,2,11,195,17,14,6,1,22,2,0,23,8,0,406,436,0,1,6,5,24,30,34,105,5,184,0,9
UPZ98,7 de Agosto,2023,5,568750,0.13209846153846153,0.17033318681318682,0.26208,0.18915692307692308,0.42108146520146517,4,23,0,349,2,49,16,4,85,21,7,0,18,31,21,19,23,7,12,22,0,9,48,35,0,0,34,8,0,11,0,0,58,1,39,80,167,12,68,5,7,18,15,19,0,2,37,100,1,23,20,2,9,2,2,105,0,2,5,177,23,13,10,0,20,9,1,34,2,1,434,519,0,4,19,10,15,38,23,102,0,218,0,5
UPZ98,7 de Agosto,2023,6,528515,0.1360737159777868,0.2031295232869455,0.2531640540003595,0.19210618430886542,0.4133727677234011,1,11,0,302,0,33,27,1,25,14,2,0,15,35,31,20,23,4,13,15,0,17,35,18,0,0,19,9,0,13,0,1,44,0,46,57,158,10,55,5,8,16,21,16,2,0,42,92,3,28,20,5,27,5,0,99,0,5,3,146,17,29,3,1,14,4,0,30,3,0,457,340,1,1,11,6,23,17,17,80,1,197,0,5
UPZ98,7 de Agosto,2023,7,520358,0.13139223380826276,0.2736596727637511,0.24225629278304553,0.1993954162326706,0.41268879630305805,1,12,0,294,0,44,15,3,40,20,21,1,17,26,20,27,25,4,8,13,0,8,45,22,0,0,21,5,0,8,0,0,49,1,48,64,144,51,50,1,5,14,12,15,1,1,38,5,1,24,27,1,5,4,1,98,0,1,6,145,14,10,9,0,33,6,0,34,0,0,446,436,0,5,9,6,23,28,31,70,2,187,0,3
UPZ98,7 de Agosto,2023,8,592603,0.1251259274758987,0.19224506119611273,0.25591163055198846,0.19769559047119234,0.42296986065432224,2,15,0,252,0,36,13,1,29,9,5,3,7,29,14,18,22,1,9,21,0,8,19,10,0,0,16,7,0,12,1,4,53,0,27,49,132,8,22,3,5,9,22,12,0,2,27,77,1,16,10,0,0,1,2,81,0,5,6,122,15,13,4,0,12,3,1,17,1,1,312,313,0,0,11,3,11,13,25,82,4,177,0,6
UPZ98,7 de Agosto,2023,9,599023,0.12062308125063645,0.18841179720978996,0.2671633643449417,0.18792099802511755,0.42887953940555423,0,26,0,355,0,53,19,4,36,17,15,5,17,30,13,13,33,10,9,18,0,12,39,22,0,1,23,4,0,9,0,1,65,1,48,53,155,9,74,1,3,4,17,25,11,2,34,96,0,27,10,5,4,1,1,108,0,4,7,148,20,18,7,0,15,4,0,23,4,0,363,439,2,2,9,2,14,44,25,95,4,199,0,8
UPZ98,7 de Agosto,2023,10,585468,0.11511645384547063,0.17240395717613943,0.26432529190322956,0.18898897975636586,0.4331715539249512,0,10,0,303,0,36,12,10,46,13,15,0,32,44,24,37,21,7,5,18,1,5,26,21,0,0,30,6,1,7,0,3,35,4,26,74,142,112,57,4,4,19,22,27,0,1,29,82,21,53,26,2,3,4,0,100,0,5,10,149,8,8,9,1,5,0,0,24,2,1,390,354,0,2,8,8,15,32,27,107,0,199,15,6
UPZ98,7 de Agosto,2023,11,594101,0.1209457651140126,0.20130583856953616,0.2523358822826422,0.19996094940085946,0.42579846131662236,2,21,0,359,0,30,15,13,22,9,12,1,20,25,30,18,28,4,10,13,0,10,30,19,0,0,17,6,0,9,0,4,69,1,46,60,162,21,62,3,0,20,26,24,6,1,44,99,1,26,21,0,0,1,1,114,0,7,3,142,17,16,2,2,13,7,0,26,4,2,429,365,0,2,6,8,21,36,33,119,3,187,0,4
UPZ98,7 de Agosto,2023,12,517186,0.13902155124075286,0.22278445278874526,0.24010897433418538,0.20744761072418821,0.413474069290352,0,10,0,353,0,34,13,1,20,15,16,2,14,30,13,21,18,1,41,10,0,2,25,13,0,0,18,6,0,8,0,2,57,0,46,60,156,25,53,3,3,5,22,17,0,2,23,85,1,24,87,2,6,5,3,84,0,1,2,134,15,15,9,1,17,8,0,27,0,1,375,506,2,1,9,4,20,23,15,110,1,198,0,6
UPZ98,7 de Agosto,2024,1,487754,0.11460285307757599,0.1756725726493273,0.26180000574059875,0.21436010775923928,0.44445577757093396,0,9,0,177,0,40,12,2,35,7,13,2,15,20,8,12,27,3,15,6,0,8,17,11,0,0,16,7,1,2,0,0,33,1,20,30,103,42,29,0,3,4,15,11,0,4,13,59,1,17,7,1,0,5,0,82,0,4,2,105,11,8,3,0,37,2,0,17,2,0,297,233,0,3,4,1,2,17,18,59,0,79,0,5
UPZ98,7 de Agosto,2024,2,608340,0.11811815760923168,0.14592333234704277,0.2623401387382056,0.21642995693197883,0.44261830007342384,0,18,0,293,0,34,29,9,54,9,16,0,13,35,33,23,18,6,19,20,5,10,32,19,0,0,19,4,0,4,0,1,60,1,45,42,157,26,54,4,9,5,24,20,3,4,25,95,0,20,5,1,2,1,1,108,0,5,3,155,21,13,10,0,28,7,1,32,9,0,400,332,0,4,18,5,23,18,15,108,1,191,0,4
UPZ98,7 de Agosto,2024,3,553439,0.1171185984363227,0.21490173262093926,0.26024729012592174,0.20544992311709148,0.4371244316597373,1,30,0,262,0,41,11,4,33,21,6,1,15,20,23,20,20,2,13,9,0,17,23,21,0,1,25,7,0,5,0,3,40,0,27,51,136,21,47,1,10,7,15,13,0,1,21,89,1,21,12,2,1,0,0,81,0,6,9,144,16,10,3,0,15,5,0,20,2,0,340,321,5,2,7,5,22,25,14,71,2,121,0,3
UPZ98,7 de Agosto,2024,4,636939,0.1154930063946469,0.14051581077622818,0.2637615219039814,0.2104707044159645,0.44346325419964344,0,15,0,211,0,60,12,0,27,9,5,0,11,25,5,57,14,2,8,5,0,19,23,13,0,0,14,5,1,2,1,2,32,1,30,35,109,6,17,0,3,9,10,5,0,2,27,43,0,19,19,0,0,0,0,49,0,3,2,94,5,5,4,0,15,0,0,9,0,0,236,227,0,0,9,6,11,19,17,51,2,109,0,5
UPZ98,7 de Agosto,2024,5,636084,0.12114123291892266,0.15867872796674654,0.2560243615623094,0.2106089761729583,0.4350768399561484,4,9,0,312,0,57,26,10,44,13,19,2,20,30,19,33,33,5,25,22,0,4,25,23,0,0,23,16,1,11,0,2,54,1,36,69,178,13,47,3,2,18,19,18,2,2,22,79,0,25,18,2,1,1,0,114,0,4,6,167,6,15,2,1,14,3,0,24,2,0,372,427,1,2,11,14,23,20,24,90,1,200,0,4
UPZ98,7 de Agosto,2024,6,543391,0.12452543380365151,0.2246687928213754,0.24888156042334156,0.20534385000855737,0.4262166500119926,3,9,0,333,0,44,28,3,29,12,7,0,38,25,24,34,20,3,8,17,0,21,33,17,0,0,23,13,1,8,0,2,62,3,36,53,171,11,36,2,9,13,20,18,0,0,27,98,0,28,8,0,0,4,3,89,0,4,7,149,19,14,3,0,11,5,0,23,0,1,403,399,0,4,6,8,8,24,29,77,0,156,0,7
UPZ98,7 de Agosto,2024,7,560346,0.12201211394388467,0.16393621084115886,0.24133303351857602,0.2253768207500366,0.4377506635780988,2,13,0,311,0,58,7,5,27,15,11,0,9,14,19,37,28,3,8,17,3,17,29,31,0,0,17,7,2,5,0,4,60,1,58,63,182,57,46,2,9,12,13,19,0,2,30,78,0,26,8,1,3,5,1,118,0,2,9,140,8,9,7,1,11,8,0,35,0,0,382,353,0,2,14,3,18,26,18,90,4,192,0,3
UPZ98,7 de Agosto,2024,8,644581,0.11923559645723346,0.21375125856952035,0.24600011480325978,0.21483413256053158,0.4322930322178283,1,7,0,364,0,43,26,8,17,8,14,0,26,18,17,37,15,5,13,19,0,11,28,16,0,0,22,10,1,10,0,0,47,0,40,56,158,17,37,0,4,16,28,8,0,2,16,80,1,29,26,3,2,1,0,119,0,2,5,135,11,11,9,0,32,9,0,21,0,0,347,403,1,2,9,4,20,24,15,85,1,192,0,6
UPZ98,7 de Agosto,2024,9,587811,0.11372192762639692,0.17058544328023803,0.2641257138774198,0.20502508459351731,0.44201275296538056,0,9,0,411,0,40,25,7,30,5,12,5,47,33,23,25,33,3,11,19,0,15,33,21,0,0,22,10,0,6,0,1,70,1,51,51,160,41,45,4,3,13,15,12,6,2,35,94,3,25,19,3,2,0,0,81,0,7,9,125,26,12,5,1,20,4,0,30,0,1,369,500,0,2,6,10,21,35,38,130,2,163,0,3
UPZ98,7 de Agosto,2024,10,666545,0.1185951436137095,0.15607498368452244,0.2578625599171849,0.21237875912354004,0.4394781422609626,2,15,0,390,0,39,23,6,29,21,7,1,39,35,19,59,16,3,15,14,0,15,31,27,0,0,21,16,0,9,0,2,79,2,46,72,206,28,66,0,9,20,31,22,10,8,28,118,15,38,20,4,0,3,1,101,2,1,8,162,21,16,11,2,15,8,0,22,6,0,423,442,3,4,14,13,17,35,27,112,3,205,0,0
UPZ98,7 de Agosto,2024,11,634460,0.12263972512057497,0.22092172871418214,0.25311761182738074,0.20502159316584181,0.43002658428690016,1,7,0,314,0,36,10,1,17,16,23,10,42,31,26,21,27,2,45,15,0,29,25,27,0,0,28,7,0,10,0,3,54,5,26,73,173,11,45,3,8,8,18,11,2,1,31,110,4,34,34,4,1,3,1,89,0,1,7,161,22,17,4,1,19,4,0,21,0,1,442,374,0,0,4,2,19,24,19,98,3,160,0,4
UPZ98,7 de Agosto,2024,12,562504,0.1297057443147071,0.18374269338529148,0.2538897501173325,0.20102790380157295,0.42518779125718814,4,11,0,429,0,57,38,3,28,14,9,0,43,38,12,56,21,6,17,16,4,14,53,35,0,0,29,8,0,10,0,1,70,1,43,59,190,43,56,1,4,9,27,21,0,4,30,103,1,32,106,3,4,4,3,115,0,1,2,116,18,26,6,0,48,4,2,14,1,0,434,683,0,1,12,3,8,25,14,84,1,202,0,1
UPZ98,7 de Agosto,2025,1,522302,0.11566679813594434,0.180355426553986,0.25858028496923235,0.20134328415361227,0.435928830446753,1,9,0,267,0,36,16,2,33,6,7,0,25,25,19,17,19,3,13,16,0,9,17,14,0,0,21,11,0,4,0,1,88,0,17,56,205,16,37,0,5,14,24,7,1,5,12,73,0,16,47,4,0,0,0,104,1,1,4,131,14,14,6,1,24,1,1,16,0,0,359,292,0,1,7,8,18,15,17,74,4,142,0,4
UPZ98,7 de Agosto,2025,2,605718,0.12223179763520318,0.1539049524696311,0.2626882476664058,0.20632538574055914,0.4350989239216929,0,15,0,405,0,43,26,3,44,10,21,6,53,44,16,44,15,6,15,18,0,25,23,26,0,0,20,4,0,11,0,1,84,1,21,53,174,35,65,1,5,11,24,16,3,3,17,81,6,18,9,3,1,3,0,118,0,5,6,126,14,17,7,1,27,3,2,22,0,0,384,362,2,1,7,5,17,29,19,92,0,172,0,1
UPZ98,7 de Agosto,2025,3,650388,0.12097701679612785,0.19915804104626778,0.25770770678425803,0.20359077965768127,0.4345541943168283,2,20,0,495,0,52,25,8,45,8,10,0,32,37,24,20,34,3,7,25,0,18,28,20,0,0,32,12,1,6,0,1,74,1,26,68,202,36,61,4,5,9,27,20,2,4,32,101,9,27,54,1,0,3,1,131,0,3,7,128,9,13,4,0,26,5,7,26,6,0,408,440,8,1,8,3,10,27,22,147,2,195,0,5
UPZ98,7 de Agosto,2025,4,594315,0.12220623743301111,0.1592539309961889,0.26063451200121146,0.20691888981432405,0.4345688593871376,0,15,0,471,0,54,30,5,24,20,15,1,16,28,24,47,23,2,19,14,0,27,31,27,0,0,25,8,3,4,0,1,95,2,39,55,180,8,46,0,7,16,26,17,1,6,37,116,3,30,15,1,1,2,3,115,0,4,7,134,24,21,2,4,29,2,6,10,1,0,390,404,0,9,7,2,20,15,30,97,3,164,0,1
UPZ98,7 de Agosto,2025,5,646988,0.12574885469282274,0.18322750962923579,0.2609785652902372,0.20339326231707544,0.43087867678122826,2,9,0,482,0,42,19,2,37,22,27,0,48,30,24,28,32,5,12,18,1,16,24,25,0,0,31,17,0,5,0,4,78,5,55,63,149,19,55,4,10,8,23,11,0,2,23,83,4,26,38,2,3,5,0,126,0,0,6,133,18,12,6,0,23,9,5,21,2,1,363,441,0,4,5,8,12,23,50,114,4,169,0,2
UPZ98,7 de Agosto,2025,6,561823,0.12843012835003195,0.22929463549908066,0.2502086956212188,0.20447187103411574,0.42493446927828393,1,9,0,386,0,59,12,2,26,19,20,0,6,26,27,41,23,2,5,9,1,4,31,27,0,0,19,9,0,6,0,2,91,4,25,69,215,21,48,2,5,13,25,17,1,3,18,82,0,31,20,0,0,3,0,140,0,1,14,146,15,16,4,0,27,3,4,17,4,0,367,489,0,6,21,6,12,23,29,100,0,191,0,0
UPZ98,7 de Agosto,2025,7,656615,0.12037799928420764,0.1493980490850803,0.2602499181407674,0.2072432094911021,0.43701668151555073,2,17,0,488,0,55,21,4,47,9,5,5,19,27,27,23,20,3,12,13,0,8,24,19,0,0,35,5,0,11,1,8,91,2,39,66,195,30,42,4,0,21,22,13,1,3,32,95,0,26,33,1,2,4,0,110,0,5,7,148,9,9,5,0,23,7,8,20,1,1,393,472,3,1,10,6,12,21,36,121,3,180,0,3
UPZ98,7 de Agosto,2025,8,639736,0.12216601848262408,0.23275694974176847,0.2507424937786837,0.19922436755161504,0.42393151237385424,0,14,0,495,0,56,9,1,50,21,9,2,21,34,22,22,20,3,9,28,0,4,41,33,0,0,30,9,0,8,0,4,88,3,40,89,272,36,46,2,5,10,34,11,0,1,41,126,8,27,13,0,2,3,0,133,0,9,7,132,18,12,4,0,31,6,1,15,0,0,443,447,0,7,13,3,26,13,38,116,5,169,0,5
UPZ98,7 de Agosto,2025,9,662730,0.11591598388483998,0.15246027794124303,0.26332292185354517,0.20174882682238618,0.4384580950512778,1,22,0,509,0,65,10,7,36,10,5,2,24,30,18,43,25,2,14,22,1,10,22,23,0,0,36,9,1,12,0,1,77,4,42,96,298,11,52,0,8,15,40,19,1,0,32,137,8,18,37,1,0,4,0,130,0,8,5,180,14,17,3,2,37,4,3,17,15,0,470,498,0,2,10,7,9,22,22,149,5,203,0,4
UPZ98,7 de Agosto,2025,10,645464,0.1188060062218807,0.15790346169577235,0.26194024763580925,0.19996622584683266,0.43613005527806353,2,17,0,454,1,50,22,9,52,29,8,1,25,43,21,18,19,4,23,34,0,14,26,32,0,0,29,8,3,11,0,1,85,3,41,74,211,16,85,3,4,19,34,18,6,0,30,97,23,38,13,4,2,12,0,115,0,2,3,154,15,14,5,0,15,10,5,17,2,0,427,599,0,6,7,1,19,29,30,145,7,166,1,1
UPZ98,7 de Agosto,2025,11,600334,0.12061119310250627,0.23055832253378952,0.25606079282532723,0.1971902307715372,0.42963680773258445,1,21,0,452,0,39,12,5,36,26,8,1,61,36,25,26,29,3,14,19,0,11,35,14,0,0,20,6,0,13,0,2,72,0,30,71,236,50,64,2,5,11,29,22,62,2,24,127,12,35,23,4,1,1,0,104,0,6,3,150,17,9,5,0,18,2,1,18,1,0,517,608,1,4,4,2,15,18,26,118,2,204,0,5
UPZ98,7 de Agosto,2025,12,0,,,,,,0,18,0,342,0,44,12,10,39,11,11,0,32,25,30,30,14,2,23,13,0,9,42,19,0,0,32,4,1,10,0,0,80,3,46,59,219,23,56,1,5,9,21,28,0,5,41,116,1,22,149,0,0,4,0,78,0,5,5,148,25,14,7,0,27,7,0,18,6,0,460,852,0,0,5,3,11,14,46,113,2,192,0,7
UPZ98,7 de Agosto,2026,1,482287,0.11509744197956819,0.197884247346497,0.26337015096819943,0.19800658114359293,0.4380544330104965,1,20,0,284,0,41,22,2,46,24,6,1,41,22,27,40,22,5,14,6,0,21,41,11,0,0,23,8,0,13,0,4,68,3,22,79,222,6,29,3,3,7,30,15,1,0,27,83,3,30,32,0,1,1,0,84,0,0,11,134,13,12,3,0,30,3,0,17,0,0,374,508,1,2,8,2,15,18,32,114,0,185,0,3
UPZ98,7 de Agosto,2026,2,580030,0.11867489612606244,0.15949002637794596,0.26447769942933985,0.1960157233246556,0.4351434408565074,1,16,0,476,0,55,18,3,53,13,9,2,28,24,23,39,39,5,9,21,0,14,23,25,0,0,14,8,8,1,1,1,71,2,24,72,200,99,49,4,1,17,25,20,4,0,35,119,4,40,5,1,1,4,1,76,0,7,7,152,13,12,9,0,51,12,2,11,2,0,387,370,0,3,6,6,13,16,27,118,0,149,0,10
UPZ98,7 de Agosto,2026,3,620272,0.11870276265896251,0.16640119173523873,0.2620705110016251,0.19917713519230273,0.4344168096147067,6,22,0,503,0,59,29,10,51,9,7,1,23,25,27,54,18,6,6,13,0,8,40,12,0,0,31,13,0,11,0,2,63,4,52,73,257,59,64,4,4,33,32,29,3,0,30,98,0,42,34,4,1,1,0,92,1,6,12,195,15,15,12,1,37,2,0,16,1,2,393,496,0,1,10,4,18,22,31,144,5,186,36,11
UPZ98,7 de Agosto,2026,4,579344,0.12280613935761828,0.1567065508575216,0.2626643237869038,0.19885076914579247,0.43228476230587237,2,11,0,407,0,65,28,9,57,2,6,1,27,29,19,27,27,3,10,20,0,25,34,18,0,0,32,4,1,15,0,3,68,2,38,56,190,43,46,2,5,6,22,7,5,0,31,120,3,39,32,2,1,2,0,109,0,7,1,143,12,15,5,1,27,12,0,17,2,2,395,425,1,5,5,7,7,26,31,113,3,184,0,8
UPZ98,7 de Agosto,2026,5,622673,0.1200405349196127,0.20257342136241654,0.2530734430431382,0.20626877992140336,0.4306075714433311,1,11,0,464,0,53,18,10,31,5,9,1,40,23,24,21,25,9,12,28,0,16,34,16,0,0,22,8,0,4,0,1,54,1,48,42,162,29,45,2,5,9,20,10,0,2,28,102,2,23,33,7,4,6,0,95,0,2,6,134,19,21,6,0,31,6,0,12,0,0,391,405,3,5,7,5,15,34,42,131,1,156,20,0
